transaction_id,amount,transaction_hour,merchant_category,foreign_transaction,location_mismatch,device_trust_score,velocity_last_24h,cardholder_age,is_fraud
17429,109,1,3,0,1,29,1,41,1
17430,80,1,2,1,0,33,3,57,1
17431,27,13,2,1,1,41,2,22,1
17432,367,3,2,0,0,30,5,56,1
17433,363,3,1,0,1,31,3,41,1
17434,182,10,0,1,0,33,6,34,1
17435,144,0,0,0,0,31,6,45,1
17436,93,0,0,0,1,29,1,49,1
17437,685,3,2,1,0,31,4,58,1
17438,296,2,1,1,0,86,4,35,1
17439,42,2,1,0,1,34,5,53,1
17440,153,2,3,0,1,49,5,35,1
17441,66,1,3,0,1,29,3,49,1
17442,242,2,1,1,1,31,3,37,1
17443,113,1,4,0,1,28,1,37,1
17444,175,1,1,0,1,57,2,47,1
17445,528,2,1,1,0,30,0,51,1
17446,18,4,0,1,0,32,4,40,1
17447,32,4,2,1,1,34,2,36,1
17448,198,13,2,0,1,29,4,48,1
17449,528,0,2,1,0,59,5,45,1
17450,337,1,1,0,0,33,4,31,1
17451,158,8,2,0,1,34,4,29,1
17452,366,2,1,1,0,76,5,34,1
17453,55,1,3,1,1,52,2,50,1
17454,28,0,1,0,0,39,6,66,1
17455,52,8,4,1,0,37,4,29,1
17456,135,5,0,0,1,30,7,48,1
17457,195,2,3,1,1,39,3,48,1
17458,39,6,2,1,1,38,4,56,1
17459,157,4,1,0,1,83,6,46,1
17460,197,17,4,1,1,29,2,56,1
17461,52,3,0,0,1,38,5,44,1
17462,480,3,0,0,1,34,3,47,1
17463,81,0,1,1,0,33,1,54,1
17464,80,3,1,0,1,40,4,46,1
17465,326,2,3,0,0,29,5,40,1
17466,81,11,2,1,0,48,5,35,1
17467,19,9,0,1,0,34,4,40,1
17468,14,1,2,0,1,38,2,32,1
17469,201,6,2,1,1,76,5,64,1
17470,440,1,1,1,0,27,0,40,1
17471,50,1,1,0,0,33,5,26,1
17472,87,1,1,1,0,32,1,36,1
17473,126,1,2,1,0,34,1,26,1
17474,100,2,3,1,0,41,4,26,1
17475,94,1,3,1,0,39,3,34,1
17476,67,1,2,1,0,36,1,41,1
17477,40,10,2,1,1,38,4,59,1
17478,93,2,1,0,0,35,5,27,1
17479,619,2,1,1,0,76,3,30,1
17480,110,1,3,0,1,28,3,61,1
17481,267,14,1,1,1,30,4,45,1
17482,72,1,1,0,0,29,4,44,1
17483,299,1,1,1,0,32,4,30,1
17484,156,2,1,1,0,59,5,48,1
17485,185,3,1,1,1,31,2,28,1
17486,299,0,2,1,0,28,0,39,1
17487,58,2,0,0,1,31,3,41,1
17488,389,3,1,0,0,32,5,37,1
17489,88,0,4,0,1,29,3,42,1
17490,99,3,1,0,0,28,5,23,1
17491,45,9,0,1,1,33,3,46,1
17492,25,15,0,1,1,31,2,33,1
17493,173,9,2,0,1,29,2,53,1
17494,298,1,2,1,0,65,4,29,1
17495,19,13,2,1,1,38,2,25,1
17496,18,0,0,1,0,30,3,40,1
17497,80,2,3,1,1,49,3,48,1
17498,986,1,3,0,1,50,2,49,1
17499,155,2,1,1,0,49,5,57,1
17500,62,6,4,1,0,36,4,27,1
17501,164,5,0,0,1,34,7,47,1
17502,260,4,1,0,1,30,5,41,1
17503,99,0,0,1,0,30,1,36,1
17504,735,3,2,1,0,30,3,53,1
17505,95,2,3,1,0,25,3,45,1
17506,151,3,2,1,0,38,1,62,1
17507,93,4,1,1,0,31,1,41,1
17508,346,1,1,1,0,32,0,29,1
17509,61,1,3,1,1,49,2,49,1
17510,622,2,3,1,1,84,2,21,1
17511,50,0,1,0,0,27,5,42,1
17512,525,2,1,0,1,37,3,48,1
17513,82,6,2,1,0,33,1,38,1
17514,48,2,0,1,0,47,5,44,1
17515,85,2,3,1,0,35,3,20,1
17516,444,2,2,1,0,30,1,44,1
17517,52,1,1,0,0,30,3,28,1
17518,46,22,2,1,1,38,4,46,1
17519,17,0,1,0,0,39,6,66,1
17520,515,8,1,0,1,29,2,48,1
17521,19,0,1,0,0,39,6,66,1
17522,21,1,1,1,0,44,5,67,1
17523,37,22,2,1,1,39,4,45,1
17524,183,5,2,1,1,70,4,64,1
17525,72,12,0,1,1,28,3,61,1
17526,104,2,2,0,1,30,2,41,1
17527,152,1,2,1,0,44,2,25,1
17528,75,3,0,0,1,36,4,46,1
17529,132,1,2,0,0,30,4,30,1
17530,355,2,2,0,0,49,4,23,1
17531,68,2,0,1,0,45,4,42,1
17532,696,4,2,0,1,54,3,52,1
17533,245,8,1,1,1,48,3,66,1
17534,232,5,1,0,1,30,5,42,1
17535,342,0,1,1,0,28,0,39,1
17536,39,1,3,0,1,26,4,44,1
17537,173,2,2,0,1,55,5,24,1
17538,33,3,2,1,1,33,4,64,1
17539,198,12,1,0,1,26,4,46,1
17540,23,14,2,1,1,38,2,22,1
17541,134,3,2,1,0,53,5,65,1
17542,358,4,2,1,0,46,4,27,1
17543,135,0,2,0,1,29,2,53,1
17544,220,10,2,1,0,28,5,63,1
17545,177,6,1,0,1,30,7,44,1
17546,210,2,0,0,0,27,5,39,1
17547,222,0,1,0,0,35,6,24,1
17548,213,0,2,1,1,39,4,35,1
17549,234,1,3,1,0,29,3,29,1
17550,29,0,2,1,0,26,2,57,1
17551,402,1,1,1,0,31,0,28,1
17552,184,12,2,1,0,28,5,58,1
17553,175,3,3,0,1,38,0,52,1
17554,669,3,1,0,1,28,2,48,1
17555,175,1,3,1,0,31,2,26,1
17556,220,5,1,0,1,30,6,42,1
17557,102,3,4,0,1,34,2,33,1
17558,156,2,1,1,0,48,5,56,1
17559,21,18,1,1,0,39,6,40,1
17560,213,3,3,0,0,26,5,48,1
17561,20,17,0,1,1,31,2,29,1
17562,229,17,1,1,0,38,5,28,1
17563,90,7,2,1,1,35,3,61,1
17564,282,10,2,1,0,36,3,59,1
17565,103,0,1,1,0,48,4,54,1
17566,326,1,1,1,1,53,2,64,1
17567,259,2,1,1,1,31,3,40,1
17568,35,2,3,1,1,36,2,59,1
17569,16,1,2,1,0,29,2,60,1
17570,19,3,2,1,1,34,4,51,1
17571,138,4,0,0,0,32,7,41,1
17572,27,18,2,0,1,33,4,26,1
17573,757,1,2,1,1,44,1,35,1
17574,113,1,2,1,0,34,1,25,1
17575,348,1,1,1,0,31,1,34,1
17576,185,4,2,0,1,35,5,46,1
17577,144,1,1,0,0,29,4,32,1
17578,115,2,1,1,0,66,5,55,1
17579,233,0,1,1,0,42,1,58,1
17580,36,1,0,1,0,29,3,39,1
17581,572,1,2,1,0,37,1,64,1
17582,222,2,2,1,1,88,3,51,1
17583,25,3,3,0,1,28,2,36,1
17584,64,0,3,0,1,30,4,45,1
17585,167,2,2,0,1,83,6,49,1
17586,220,3,3,1,1,53,4,47,1
17587,71,3,1,0,1,31,4,39,1
17588,16,2,2,1,0,28,3,53,1
17589,300,1,3,1,0,36,2,42,1
17590,269,1,2,1,0,29,1,37,1
17591,126,4,1,1,1,54,3,61,1
17592,11,4,2,1,0,36,5,33,1
17593,98,15,1,0,1,41,5,64,1
17594,90,0,0,0,1,29,1,51,1
17595,167,2,3,1,0,26,3,44,1
17596,155,2,2,0,0,28,5,22,1
17597,104,3,1,0,1,36,3,48,1
17598,202,6,2,1,0,27,4,61,1
17599,184,2,2,1,0,30,3,33,1
17600,184,4,1,0,1,34,5,45,1
17601,124,2,1,1,0,30,1,59,1
17602,305,1,2,1,0,69,4,29,1
17603,111,12,1,0,1,47,5,58,1
17604,6,0,2,1,0,32,3,66,1
17605,356,9,1,0,1,29,3,48,1
17606,320,3,2,1,0,36,2,37,1
17607,99,0,1,0,1,32,5,38,1
17608,353,1,3,0,0,37,4,38,1
17609,69,0,1,0,1,47,3,51,1
17610,263,19,3,1,1,30,2,55,1
17611,11,4,2,1,0,35,5,33,1
17612,13,1,3,1,0,31,2,64,1
17613,121,0,0,1,0,27,0,31,1
17614,31,19,2,0,1,37,5,26,1
17615,392,1,1,0,1,28,1,40,1
17616,89,1,2,1,0,39,0,34,1
17617,318,1,3,1,1,55,4,61,1
17618,43,2,0,0,1,50,6,40,1
17619,180,5,1,0,1,32,6,45,1
17620,166,2,2,1,0,33,3,34,1
17621,93,1,3,0,1,30,3,58,1
17622,195,6,1,0,1,30,6,43,1
17623,609,1,2,0,1,50,4,52,1
17624,96,1,3,1,1,70,5,37,1
17625,427,1,2,0,0,38,5,40,1
17626,413,6,1,1,1,79,5,31,1
17627,316,2,3,0,0,27,5,44,1
17628,24,16,1,1,0,38,5,39,1
17629,100,0,0,1,0,30,1,36,1
17630,26,0,2,0,1,43,1,21,1
17631,33,8,3,1,1,53,6,26,1
17632,163,2,3,0,1,53,5,29,1
17633,464,1,1,1,0,31,0,27,1
17634,223,3,3,1,0,50,4,45,1
17635,82,11,0,1,1,28,4,66,1
17636,65,2,2,0,1,28,2,36,1
17637,331,2,1,1,0,31,3,34,1
17638,16,3,3,0,0,36,5,34,1
17639,251,5,2,1,1,84,5,52,1
17640,986,1,3,0,1,50,2,49,1
17641,5,14,4,0,1,25,5,62,1
17642,15,1,2,0,1,40,2,31,1
17643,72,0,1,0,0,28,5,42,1
17644,571,2,2,0,1,27,3,58,1
17645,567,3,0,0,1,26,2,49,1
17646,106,1,2,1,0,51,4,54,1
17647,39,2,4,0,1,28,3,43,1
17648,78,2,2,1,0,36,3,37,1
17649,187,1,3,1,0,35,2,28,1
17650,33,11,4,0,1,27,5,55,1
17651,28,4,3,1,1,27,1,40,1
17652,208,22,2,0,1,37,5,33,1
17653,125,0,0,1,0,45,5,55,1
17654,10,1,2,0,1,26,1,21,1
17655,298,1,1,1,0,32,4,30,1
17656,108,2,3,0,0,28,4,22,1
17657,153,3,3,1,0,53,3,43,1
17658,94,1,2,1,0,35,4,32,1
17659,108,3,1,0,0,38,5,18,1
17660,94,1,1,0,1,54,3,51,1
17661,37,2,2,1,1,33,4,63,1
17662,95,1,3,1,0,33,2,22,1
17663,331,1,0,0,0,27,5,43,1
17664,25,4,2,1,1,33,2,47,1
17665,30,2,1,1,0,30,3,57,1
17666,44,11,3,1,0,37,5,35,1
17667,88,3,3,0,1,28,3,31,1
17668,418,2,2,1,0,31,1,40,1
17669,52,2,0,0,1,31,4,40,1
17670,507,2,3,1,0,40,3,50,1
17671,445,3,3,1,0,30,3,53,1
17672,34,12,2,1,1,35,3,39,1
17673,564,14,3,1,1,31,0,53,1
17674,111,12,2,1,1,35,4,50,1
17675,241,6,2,0,0,35,3,48,1
17676,49,11,2,0,1,33,4,37,1
17677,291,0,2,1,0,28,1,36,1
17678,45,0,3,0,0,31,5,53,1
17679,71,15,2,0,1,31,5,45,1
17680,513,1,1,0,1,33,1,32,1
17681,66,0,0,0,1,35,2,44,1
17682,38,23,2,1,1,38,4,42,1
17683,120,1,2,1,0,33,4,55,1
17684,44,1,2,0,0,33,5,61,1
17685,48,7,3,1,1,50,6,25,1
17686,135,0,2,0,1,29,2,52,1
17687,71,4,4,1,0,35,3,24,1
17688,52,1,3,1,1,54,2,50,1
17689,112,2,3,0,1,28,2,35,1
17690,1077,1,1,0,0,36,0,29,1
17691,78,3,3,0,1,32,3,19,1
17692,88,2,3,1,0,25,3,45,1
17693,131,2,2,1,0,59,5,56,1
17694,73,2,2,1,0,37,5,24,1
17695,962,1,2,0,0,27,2,37,1
17696,104,3,1,0,0,37,5,23,1
17697,90,16,1,0,1,36,5,64,1
17698,94,4,3,1,0,31,3,32,1
17699,163,6,2,0,1,29,2,53,1
17700,173,1,2,0,0,36,6,42,1
17701,157,10,4,0,1,28,3,57,1
17702,779,6,2,1,0,36,4,38,1
17703,414,6,1,1,1,79,5,29,1
17704,438,16,3,1,1,31,1,54,1
17705,51,4,2,1,1,37,2,39,1
17706,187,1,2,0,0,37,6,55,1
17707,303,1,1,1,1,50,2,63,1
17708,196,11,1,1,0,47,5,35,1
17709,400,1,3,1,0,36,2,35,1
17710,586,1,1,0,1,47,4,48,1
17711,108,3,1,0,0,28,5,22,1
17712,319,16,2,0,1,27,4,48,1
17713,229,3,0,0,0,26,5,35,1
17714,59,3,0,0,1,31,3,41,1
17715,75,12,0,1,1,28,3,68,1
17716,282,14,1,1,0,33,4,29,1
17717,178,0,3,0,0,32,4,49,1
17718,72,1,3,0,1,32,4,40,1
17719,178,11,1,1,0,34,4,28,1
17720,379,2,2,1,0,31,2,39,1
17721,652,9,2,1,1,45,2,49,1
17722,16,1,2,0,1,26,1,22,1
17723,13,0,1,0,0,37,5,67,1
17724,389,17,3,1,0,38,5,61,1
17725,72,1,1,1,0,35,3,58,1
17726,362,0,2,1,0,32,0,39,1
17727,12,5,3,0,0,37,5,35,1
17728,342,10,1,0,1,29,3,49,1
17729,136,9,3,1,0,31,3,40,1
17730,11,1,0,0,0,27,5,30,1
17731,44,10,2,1,1,38,4,58,1
17732,159,2,3,0,1,51,5,32,1
17733,40,1,3,0,1,29,4,56,1
17734,342,2,2,1,0,34,2,30,1
17735,125,3,1,0,0,40,5,18,1
17736,1042,0,3,1,0,86,3,49,1
17737,287,2,3,1,0,35,2,31,1
17738,926,1,2,0,0,27,2,38,1
17739,89,4,1,0,0,42,5,20,1
17740,78,1,2,0,1,33,4,36,1
17741,90,15,0,1,1,27,3,67,1
17742,6,13,3,0,1,26,5,63,1
17743,36,4,2,1,1,38,2,37,1
17744,92,1,2,1,0,44,4,55,1
17745,184,3,0,0,0,32,6,41,1
17746,129,4,2,1,0,26,3,53,1
17747,60,0,1,0,1,30,0,58,1
17748,126,2,2,1,0,32,1,62,1
17749,1020,1,3,0,0,32,1,32,1
17750,270,1,0,1,0,31,2,40,1
17751,133,2,2,1,0,55,4,46,1
17752,129,14,2,1,1,29,4,52,1
17753,91,1,3,0,1,60,4,40,1
17754,188,4,3,1,1,80,3,53,1
17755,14,1,2,0,1,39,2,32,1
17756,186,4,2,0,1,35,5,46,1
17757,37,0,0,0,0,36,5,39,1
17758,179,0,0,1,0,33,1,53,1
17759,117,4,2,1,0,50,5,64,1
17760,357,15,2,1,1,29,2,46,1
17761,524,1,1,1,1,44,2,42,1
17762,58,1,3,1,1,51,2,50,1
17763,16,2,2,1,0,28,3,54,1
17764,181,3,2,1,1,33,2,33,1
17765,46,2,3,1,1,40,3,58,1
17766,380,3,0,0,1,25,3,46,1
17767,558,1,2,1,1,46,2,44,1
17768,70,3,1,0,0,34,4,37,1
17769,128,0,0,1,0,45,5,54,1
17770,129,2,2,0,0,29,4,27,1
17771,32,15,3,0,1,29,4,47,1
17772,12,3,2,0,0,35,5,45,1
17773,110,1,3,0,1,28,1,38,1
17774,457,4,1,1,0,73,5,35,1
17775,47,2,3,1,1,40,3,57,1
17776,22,0,3,0,1,66,5,27,1
17777,244,2,1,0,0,34,5,49,1
17778,30,3,2,1,1,33,4,61,1
17779,63,0,4,0,1,29,4,48,1
17780,167,5,3,1,1,74,3,54,1
17781,125,2,1,1,0,44,5,47,1
17782,57,2,2,0,1,27,2,31,1
17783,20,1,0,0,0,28,5,29,1
17784,211,0,2,1,1,39,3,38,1
17785,56,1,2,0,1,37,3,22,1
17786,730,1,2,0,1,63,5,51,1
17787,69,0,2,0,1,30,4,37,1
17788,180,6,1,0,1,30,7,42,1
17789,346,3,3,0,0,29,5,62,1
17790,83,3,1,0,1,41,4,47,1
17791,241,2,1,1,0,47,4,42,1
17792,76,3,3,0,1,33,2,24,1
17793,552,2,3,1,1,74,2,21,1
17794,214,0,2,0,0,38,4,34,1
17795,182,0,3,0,0,32,4,50,1
17796,24,1,3,1,1,48,3,28,1
17797,359,2,3,0,0,28,5,43,1
17798,837,2,3,1,0,45,3,57,1
17799,180,1,4,1,0,35,4,25,1
17800,67,2,2,0,1,28,2,36,1
17801,51,1,0,0,1,29,1,57,1
17802,105,2,3,0,0,28,4,24,1
17803,251,2,1,0,0,28,5,31,1
17804,183,2,0,0,0,31,3,34,1
17805,70,0,0,0,1,33,2,51,1
17806,46,13,2,1,1,31,1,56,1
17807,81,1,2,1,0,37,0,36,1
17808,355,2,1,0,1,40,3,50,1
17809,255,13,1,1,1,30,4,45,1
17810,311,2,2,0,0,36,4,38,1
17811,50,0,2,1,0,26,2,57,1
17812,13,5,2,1,0,37,6,31,1
17813,80,14,0,1,1,29,3,60,1
17814,20,12,3,0,1,31,5,62,1
17815,85,2,2,0,0,34,5,32,1
17816,17,20,1,0,1,35,5,28,1
17817,89,0,2,0,1,26,1,44,1
17818,79,1,2,1,0,34,3,50,1
17819,172,0,0,0,0,31,6,45,1
17820,56,1,3,1,1,51,2,50,1
17821,84,0,2,1,0,35,1,58,1
17822,38,7,3,0,1,30,3,60,1
17823,210,2,2,1,1,68,4,42,1
17824,88,2,0,1,0,48,5,42,1
17825,112,3,1,0,1,30,4,40,1
17826,59,10,1,1,1,29,2,43,1
17827,116,3,4,1,0,30,3,46,1
17828,293,1,1,0,0,27,6,35,1
17829,358,2,0,0,1,26,2,39,1
17830,115,2,2,1,0,59,5,56,1
17831,128,1,3,1,0,35,3,29,1
17832,77,1,4,0,1,36,3,47,1
17833,719,0,2,0,1,63,5,51,1
17834,200,17,3,1,1,33,2,50,1
17835,40,11,3,1,0,38,5,32,1
17836,106,1,4,1,0,32,3,25,1
17837,104,3,2,1,0,34,1,29,1
17838,20,1,0,0,0,27,4,40,1
17839,35,3,2,1,1,33,4,64,1
17840,109,0,0,0,0,31,7,46,1
17841,16,1,0,0,0,27,4,36,1
17842,107,13,1,0,1,45,5,60,1
17843,74,16,3,1,1,29,4,44,1
17844,55,7,3,1,0,34,2,37,1
17845,899,2,3,1,0,30,3,46,1
17846,102,1,4,0,1,28,2,39,1
17847,1110,2,3,1,0,93,3,49,1
17848,495,2,1,1,0,87,4,30,1
17849,368,3,1,0,0,31,5,36,1
17850,49,19,1,1,0,38,6,51,1
17851,76,3,1,1,1,33,4,64,1
17852,162,2,1,1,0,42,5,48,1
17853,65,1,1,0,0,29,4,44,1
17854,1100,1,1,0,0,36,0,29,1
17855,22,0,3,0,1,63,5,26,1
17856,142,2,1,1,0,62,5,46,1
17857,47,0,2,0,0,28,5,40,1
17858,340,15,2,1,1,30,2,42,1
17859,96,2,1,1,0,31,2,47,1
17860,355,15,2,1,1,29,2,46,1
17861,73,13,3,1,0,38,5,32,1
17862,550,9,3,1,1,31,1,53,1
17863,63,0,3,0,0,32,5,61,1
17864,343,1,2,0,0,37,4,39,1
17865,272,1,1,1,1,47,2,61,1
17866,15,2,2,1,0,28,3,57,1
17867,176,0,2,0,1,30,0,25,1
17868,280,3,0,1,0,31,2,67,1
17869,659,1,3,0,0,53,4,46,1
17870,100,1,2,1,0,48,4,55,1
17871,907,1,3,0,1,61,2,59,1
17872,25,0,3,0,1,47,2,24,1
17873,2,0,2,1,0,29,2,66,1
17874,348,3,2,1,0,40,3,28,1
17875,390,1,0,0,0,35,5,51,1
17876,969,1,3,0,1,60,1,50,1
17877,109,3,2,0,0,28,5,21,1
17878,787,3,3,1,0,32,4,55,1
17879,414,8,1,1,1,81,6,19,1
17880,185,2,1,1,1,31,2,28,1
17881,288,2,1,0,0,34,5,45,1
17882,80,1,3,1,0,32,2,25,1
17883,281,1,2,1,0,29,1,37,1
17884,718,0,1,0,1,63,5,51,1
17885,84,0,1,0,1,32,1,53,1
17886,157,1,3,1,0,33,5,51,1
17887,130,3,3,1,0,50,5,31,1
17888,200,17,4,1,1,30,2,56,1
17889,39,21,3,0,1,32,5,40,1
17890,209,0,3,0,0,34,6,59,1
17891,1029,0,1,0,0,28,0,20,1
17892,32,13,0,1,1,30,2,29,1
17893,297,7,0,1,1,29,1,63,1
17894,72,14,2,0,1,31,5,45,1
17895,113,4,1,0,1,50,3,60,1
17896,277,4,1,1,0,31,4,40,1
17897,226,2,2,1,0,70,5,25,1
17898,89,2,1,1,0,49,3,50,1
17899,181,3,2,1,0,59,2,58,1
17900,332,2,0,0,1,34,4,38,1
17901,220,1,1,0,1,29,2,50,1
17902,304,3,2,0,0,30,4,46,1
17903,614,7,2,1,0,34,5,43,1
17904,275,5,1,1,0,35,2,38,1
17905,234,1,3,1,0,39,3,36,1
17906,86,3,2,1,1,36,3,43,1
17907,110,8,1,0,1,65,4,40,1
17908,146,0,2,0,1,43,3,51,1
17909,89,5,2,1,0,33,1,36,1
17910,43,1,1,0,0,32,5,27,1
17911,204,6,1,0,1,30,6,45,1
17912,96,10,2,1,1,35,4,53,1
17913,873,1,2,0,0,27,2,44,1
17914,417,7,3,1,0,54,6,53,1
17915,93,2,1,1,0,31,2,47,1
17916,203,14,3,1,1,50,3,53,1
17917,168,5,2,1,0,27,4,57,1
17918,34,22,2,1,1,37,4,39,1
17919,98,3,4,0,1,35,2,33,1
17920,491,2,3,1,0,38,3,51,1
17921,622,2,1,0,1,45,3,51,1
17922,376,1,2,0,0,38,5,40,1
17923,22,15,2,1,1,39,2,20,1
17924,240,3,2,0,0,27,4,35,1
17925,92,15,0,1,1,26,3,68,1
17926,368,11,3,1,0,46,4,64,1
17927,192,0,2,1,0,30,0,49,1
17928,79,1,1,0,1,77,5,42,1
17929,453,2,2,0,1,27,3,60,1
17930,105,5,2,1,0,48,5,63,1
17931,241,2,1,1,0,69,3,27,1
17932,405,4,0,0,0,29,6,49,1
17933,158,3,2,0,1,28,3,38,1
17934,253,0,1,0,1,33,2,49,1
17935,65,1,2,0,1,52,3,39,1
17936,117,0,0,1,0,27,0,34,1
17937,545,2,3,1,0,46,4,48,1
17938,662,3,0,0,1,27,2,47,1
17939,63,1,2,1,0,31,2,51,1
17940,70,2,1,1,0,42,4,44,1
17941,27,2,0,0,1,28,3,46,1
17942,22,21,2,0,1,35,5,28,1
17943,90,16,1,0,1,36,5,64,1
17944,134,2,3,1,0,34,4,48,1
17945,347,8,2,1,0,30,2,39,1
17946,91,10,1,1,0,32,4,47,1
17947,51,2,1,1,0,31,3,37,1
17948,231,7,2,1,0,27,4,64,1
17949,28,3,2,1,1,33,4,59,1
17950,206,6,0,0,0,27,5,36,1
17951,30,4,3,1,0,26,3,55,1
17952,130,2,1,0,0,37,5,26,1
17953,19,19,1,0,1,34,5,24,1
17954,196,2,2,1,0,63,5,24,1
17955,744,0,2,1,0,76,5,40,1
17956,120,2,3,1,0,57,5,54,1
17957,14,2,2,1,0,28,3,65,1
17958,63,21,2,1,1,38,4,55,1
17959,92,13,0,1,1,27,3,62,1
17960,356,16,3,1,0,38,4,62,1
17961,718,2,2,0,1,60,4,51,1
17962,559,2,0,0,0,27,3,29,1
17963,65,12,2,1,1,31,1,56,1
17964,110,1,4,0,1,28,1,35,1
17965,81,6,3,1,0,49,5,59,1
17966,180,8,2,1,0,29,2,56,1
17967,79,1,2,1,0,36,0,38,1
17968,84,16,1,0,1,37,5,63,1
17969,265,3,0,0,1,26,4,34,1
17970,80,1,3,1,0,32,2,25,1
17971,456,1,1,0,1,26,1,35,1
17972,67,2,3,1,1,40,1,48,1
17973,512,2,2,1,0,30,0,51,1
17974,408,1,0,0,0,27,6,46,1
17975,147,8,0,1,1,35,3,42,1
17976,421,0,2,1,0,37,1,39,1
17977,438,2,2,1,0,31,1,44,1
17978,64,0,1,0,1,37,3,46,1
17979,75,3,1,0,1,30,4,41,1
17980,85,0,4,0,1,29,3,43,1
17981,60,0,2,0,1,35,1,40,1
17982,1177,0,3,1,0,97,3,50,1
17983,305,11,1,0,1,31,4,32,1
17984,390,3,0,1,1,31,1,61,1
17985,253,19,1,0,1,36,4,38,1
17986,844,8,3,1,0,77,4,43,1
17987,44,0,2,0,0,27,5,41,1
17988,17,0,0,0,0,39,6,66,1
17989,30,2,3,1,0,25,2,57,1
17990,7,0,3,1,0,30,2,65,1
17991,59,2,2,0,1,27,1,31,1
17992,301,2,0,0,0,28,3,32,1
17993,135,4,1,0,1,38,5,46,1
17994,326,3,1,0,1,28,3,39,1
17995,161,4,3,1,1,57,3,47,1
17996,76,1,3,1,0,30,2,29,1
17997,150,2,1,1,0,60,5,47,1
17998,154,2,3,1,0,33,4,50,1
17999,57,0,4,0,1,30,4,48,1
18000,78,7,2,1,1,44,4,61,1
18001,30,11,4,1,1,28,2,37,1
18002,228,15,0,1,0,34,5,29,1
18003,414,2,1,1,0,31,1,36,1
18004,207,1,1,0,1,27,2,41,1
18005,596,2,0,0,1,33,1,42,1
18006,130,10,3,1,1,28,4,44,1
18007,89,2,1,1,0,38,2,48,1
18008,271,19,3,1,1,30,2,55,1
18009,132,8,3,0,1,30,4,57,1
18010,21,1,0,0,0,37,5,56,1
18011,152,14,1,0,1,41,4,67,1
18012,122,0,0,1,0,27,0,31,1
18013,272,1,1,1,0,81,4,38,1
18014,37,6,4,1,1,45,5,35,1
18015,81,16,0,0,1,36,5,64,1
18016,40,2,0,0,1,28,1,56,1
18017,22,2,1,1,0,39,4,58,1
18018,39,1,1,0,0,35,5,54,1
18019,104,2,3,0,0,28,4,24,1
18020,691,2,2,1,0,39,3,50,1
18021,26,1,3,1,1,50,4,39,1
18022,223,0,1,0,0,34,7,21,1
18023,69,1,1,1,0,35,3,58,1
18024,52,1,2,1,0,33,2,49,1
18025,239,18,3,1,1,30,2,54,1
18026,39,2,2,1,1,33,4,62,1
18027,90,0,0,0,1,29,1,50,1
18028,333,1,2,1,0,29,1,31,1
18029,107,1,1,0,1,33,4,38,1
18030,84,2,1,1,0,47,3,49,1
18031,14,8,2,1,1,35,3,39,1
18032,29,7,2,0,0,33,4,46,1
18033,28,5,4,1,1,27,1,35,1
18034,331,1,3,1,0,31,2,51,1
18035,46,0,2,1,0,34,1,49,1
18036,28,2,1,1,0,30,2,29,1
18037,312,1,1,1,1,51,2,63,1
18038,71,0,4,0,1,29,3,46,1
18039,63,3,0,1,0,49,5,39,1
18040,23,17,1,1,0,38,5,39,1
18041,581,2,3,1,1,83,1,28,1
18042,15,1,0,0,0,27,4,33,1
18043,62,1,0,1,0,39,1,44,1
18044,128,4,2,0,1,39,5,46,1
18045,52,3,3,1,1,40,2,56,1
18046,88,13,0,1,1,27,3,68,1
18047,3,0,2,1,0,29,2,65,1
18048,70,3,1,0,0,29,4,28,1
18049,140,2,4,1,0,40,5,23,1
18050,12,2,1,1,0,32,3,40,1
18051,146,4,3,1,0,56,5,39,1
18052,251,18,2,0,1,25,5,45,1
18053,396,3,2,0,0,30,3,61,1
18054,52,2,0,0,1,31,4,40,1
18055,133,2,1,1,0,29,1,48,1
18056,203,0,3,1,1,42,1,47,1
18057,35,6,4,1,1,47,5,34,1
18058,24,9,3,1,1,54,6,29,1
18059,53,1,2,1,0,33,2,50,1
18060,710,3,2,0,1,58,4,51,1
18061,2,0,2,1,0,29,2,66,1
18062,68,1,2,1,0,37,3,52,1
18063,267,2,1,1,1,31,3,41,1
18064,585,11,3,1,1,31,0,53,1
18065,259,17,3,1,1,30,2,53,1
18066,280,15,1,0,1,35,3,42,1
18067,99,2,2,1,0,53,4,53,1
18068,400,2,1,0,1,28,1,39,1
18069,118,1,3,1,0,35,3,30,1
18070,132,0,2,0,1,29,2,50,1
18071,51,22,2,1,1,39,4,50,1
18072,353,2,1,1,0,27,2,37,1
18073,103,1,3,0,0,43,5,44,1
18074,20,6,3,1,1,45,5,41,1
18075,166,5,3,1,1,64,5,49,1
18076,73,0,2,0,1,36,1,47,1
18077,257,6,2,0,0,35,3,47,1
18078,40,7,2,1,1,38,4,57,1
18079,111,12,1,0,1,47,5,59,1
18080,31,16,1,1,0,37,5,39,1
18081,75,0,2,1,0,36,1,57,1
18082,152,2,3,0,0,26,4,45,1
18083,171,1,3,0,1,30,1,34,1
18084,88,0,4,0,1,29,3,42,1
18085,185,12,1,1,0,34,4,28,1
18086,20,0,2,0,1,78,7,29,1
18087,281,1,1,0,0,33,5,27,1
18088,461,2,2,0,1,27,3,61,1
18089,114,2,3,1,0,44,5,23,1
18090,25,1,2,0,1,26,2,20,1
18091,234,2,1,0,0,28,5,29,1
